sigla_uf,id_municipio,municipio,tecnologia,capacidade_backhaul
PB,2500577,Algodão de Jandaíra,Radio,8
PB,2500601,Alhandra,Radio,8
PB,2500809,Araçagi,Fibra,8
PB,2500908,Arara,Fibra,8
PB,2501203,Areial,Radio,8
PB,2501302,Aroeiras,Radio,8
PB,2501401,Baía da Traição,Radio,8
PB,2501500,Bananeiras,Fibra,16
PB,2501609,Barra de Santa Rosa,Radio,8
PB,2501906,Belém,Fibra,8
PB,2502003,Belém do Brejo do Cruz,Radio,8
PB,2502052,Bernardino Batista,Radio,8
PB,2502151,Boa Vista,Radio,8
PB,2502300,Bom Sucesso,Radio,8
PB,2502508,Boqueirão,Radio,8
PB,2502607,Igaracy,Radio,8
PB,2502805,Brejo do Cruz,Radio,8
PB,2502904,Brejo dos Santos,Radio,8
PB,2503100,Cabaceiras,Radio,8
PB,2503506,Cacimba de Dentro,Radio,8
PB,2504108,Carrapateira,Radio,8
PB,2504405,Conceição,Radio,8
PB,2504801,Coremas,Radio,8
PB,2504900,Cruz do Espírito Santo,Fibra,8
PB,2505204,Cuitegi,Fibra,8
PB,2505709,Dona Inês,Radio,8
PB,2505808,Duas Estradas,Radio,8
PB,2506103,Fagundes,Radio,8
PB,2506400,Gurinhém,Radio,8
PB,2506509,Gurjão,Radio,8
PB,2506608,Ibiara,Radio,8
PB,2506806,Ingá,Fibra,8
PB,2507101,Itapororoca,Fibra,8
PB,2507200,Itatuba,Radio,8
PB,2507309,Jacaraú,Radio,8
PB,2507408,Jericó,Radio,8
PB,2507606,Juarez Távora,Radio,8
PB,2507705,Juazeirinho,Radio,8
PB,2507903,Juripiranga,Radio,8
PB,2508000,Juru,Radio,8
PB,2508109,Lagoa,Radio,8
PB,2508208,Lagoa de Dentro,Radio,8
PB,2508604,Lucena,Radio,8
PB,2508802,Malta,Radio,8
PB,2509156,Marizópolis,Radio,8
PB,2509206,Massaranduba,Radio,8
PB,2509305,Mataraca,Radio,8
PB,2509503,Montadas,Radio,8
PB,2509800,Mulungu,Radio,8
PB,2509909,Natuba,Radio,8
PB,2510105,Nova Floresta,Radio,8
PB,2510402,Olho d'Água,Radio,8
PB,2510501,Olivedos,Radio,8
PB,2510600,Ouro Velho,Radio,8
PB,2511004,Pedra Branca,Radio,8
PB,2511202,Pedras de Fogo,Radio,16
PB,2511301,Piancó,Radio,8
PB,2511400,Picuí,Radio,8
PB,2511509,Pilar,Fibra,8
PB,2511806,Pirpirituba,Fibra,8
PB,2511905,Pitimbu,Radio,8
PB,2512002,Pocinhos,Radio,8
PB,2512408,Puxinanã,Radio,8
PB,2512705,Remígio,Fibra,8
PB,2513208,Santa Cruz,Radio,8
PB,2513307,Santa Helena,Radio,8
PB,2513406,Santa Luzia,Radio,8
PB,2513943,São Domingos do Cariri,Radio,8
PB,2513984,São Francisco,Radio,8
PB,2514206,São José da Lagoa Tapada,Radio,8
PB,2514305,São José de Caiana,Radio,8
PB,2514404,São José de Espinharas,Radio,8
PB,2514503,São José de Piranhas,Radio,8
PB,2514909,São Mamede,Radio,8
PB,2515104,São Sebastião de Lagoa de Roça,Fibra,8
PB,2515500,Serra Branca,Radio,8
PB,2515807,Serra Redonda,Radio,8
PB,2515906,Serraria,Radio,8
PB,2516102,Soledade,Radio,8
PB,2516151,Sossêgo,Radio,8
PB,2516300,Sumé,Radio,8
PB,2516508,Taperoá,Radio,8
PB,2516805,Triunfo,Radio,8
PB,2516904,Uiraúna,Radio,8
PB,2517001,Umbuzeiro,Radio,8
PE,2600203,Afrânio,Radio,8
PE,2600609,Alagoinha,Radio,8
PE,2601052,Araçoiaba,Radio,8
PE,2601300,Barra de Guabiraba,Radio,8
PE,2601508,Belém de Maria,Radio,8
PE,2603108,Cachoeirinha,Radio,8
PE,2603207,Caetés,Radio,16
PE,2603504,Camocim de São Félix,Radio,8
PE,2603900,Carnaíba,Radio,8
PE,2603926,Carnaubeira da Penha,Radio,8
PE,2604155,Casinhas,Radio,8
PE,2604304,Cedro,Radio,8
PE,2604403,Chã de Alegria,Radio,8
PE,2604502,Chã Grande,Radio,16
PE,2604700,Correntes,Radio,8
PE,2604908,Cumaru,Radio,16
PE,2605152,Dormentes,Radio,8
PE,2605509,Ferreiros,Radio,8
PE,2605806,Frei Miguelinho,Radio,8
PE,2606903,Iguaraci,Radio,8
PE,2607000,Inajá,Fibra,22
PE,2607406,Itacuruba,Radio,8
PE,2607604,Ilha de Itamaracá,Fibra,100
PE,2607703,Itapetim,Radio,8
PE,2607802,Itaquitinga,Radio,8
PE,2608008,Jataúba,Radio,8
PE,2608057,Jatobá,Radio,8
PE,2608206,Joaquim Nabuco,Radio,8
PE,2608305,Jupi,Radio,8
PE,2608404,Jurema,Radio,8
PE,2608453,Lagoa do Carro,Fibra,8
PE,2608701,Lagoa dos Gatos,Radio,8
PE,2609105,Machados,Radio,8
PE,2609204,Maraial,Radio,8
PE,2609303,Mirandiba,Radio,8
PE,2609808,Orocó,Fibra,8
PE,2610103,Palmeirina,Fibra,8
PE,2611200,Poção,Radio,8
PE,2611408,Primavera,Radio,8
PE,2612000,Sairé,Radio,8
PE,2613305,São Joaquim do Monte,Radio,16
PE,2613404,São José da Coroa Grande,Radio,8
PE,2613800,São Vicente Ferrer,Radio,8
PE,2614006,Serrita,Radio,8
PE,2614303,Moreilândia,Radio,8
PE,2614402,Solidão,Radio,8
PE,2614709,Tacaimbó,Radio,8
PE,2614857,Tamandaré,Fibra,150
PE,2615508,Tracunhaém,Radio,8
PE,2615706,Triunfo,Radio,8
PE,2615904,Tuparetama,Radio,8
PE,2616001,Venturosa,Radio,8
PE,2616209,Vertentes,Fibra,8
PE,2616506,Xexéu,Radio,8
AL,2700102,Água Branca,Radio,16
AL,2700201,Anadia,Radio,8
AL,2700508,Barra de Santo Antônio,Fibra,8
AL,2700607,Barra de São Miguel,Radio,8
AL,2700706,Batalha,Radio,8
AL,2700805,Belém,Radio,8
AL,2701357,Campestre,Radio,8
AL,2701605,Canapi,Radio,8
AL,2701704,Capela,Fibra,8
AL,2702009,Coité do Nóia,Radio,8
AL,2702108,Colônia Leopoldina,Radio,16
AL,2702207,Coqueiro Seco,Radio,8
AL,2702603,Feira Grande,Radio,16
AL,2702702,Feliz Deserto,Radio,8
AL,2703601,Japaratinga,Fibra,8
AL,2703759,Jequiá da Praia,Radio,8
AL,2704104,Lagoa da Canoa,Radio,16
AL,2704203,Limoeiro de Anadia,Radio,16
AL,2705200,Messias,Radio,8
AL,2705408,Monteirópolis,Radio,8
AL,2705606,Novo Lino,Radio,8
AL,2705804,Olho d'Água do Casado,Radio,8
AL,2706000,Olivença,Radio,8
AL,2706109,Ouro Branco,Radio,8
AL,2706208,Palestina,Radio,8
AL,2706422,Pariconha,Radio,8
AL,2706448,Paripueira,Fibra,8
AL,2706505,Passo de Camaragibe,Radio,8
AL,2707404,Porto de Pedras,Radio,8
AL,2707503,Porto Real do Colégio,Fibra,16
AL,2707602,Quebrangulo,Fibra,8
AL,2707909,Santa Luzia do Norte,Radio,8
AL,2708709,São Miguel dos Milagres,Radio,8
AL,2708907,Satuba,Radio,8
AL,2709004,Tanque d'Arca,Radio,8
AL,2709103,Taquarana,Radio,8
SE,2800407,Arauá,Radio,8
SE,2800506,Areia Branca,Fibra,8
SE,2801009,Campo do Brito,Fibra,8
SE,2801108,Canhoba,Radio,8
SE,2801504,Carmópolis,Fibra,8
SE,2801603,Cedro de São João,Fibra,8
SE,2801702,Cristinápolis,Radio,8
SE,2802007,Divina Pastora,Radio,8
SE,2802304,Frei Paulo,Radio,8
SE,2802502,General Maynard,Radio,8
SE,2802700,Ilha das Flores,Radio,8
SE,2803104,Itabi,Radio,8
SE,2803302,Japaratuba,Fibra,8
SE,2803401,Japoatã,Radio,8
SE,2803906,Malhador,Fibra,8
SE,2804003,Maruim,Fibra,8
SE,2804102,Moita Bonita,Fibra,8
SE,2804300,Muribeca,Fibra,8
SE,2804458,Nossa Senhora Aparecida,Radio,8
SE,2804706,Nossa Senhora de Lourdes,Radio,8
SE,2804904,Pacatuba,Radio,8
SE,2805109,Pedrinhas,Radio,8
SE,2805307,Pirambu,Radio,8
SE,2805802,Riachão do Dantas,Radio,16
SE,2805901,Riachuelo,Fibra,8
SE,2806008,Ribeirópolis,Fibra,8
SE,2806107,Rosário do Catete,Fibra,8
SE,2806800,São Domingos,Radio,8
SE,2807204,Siriri,Radio,8
BA,2900108,Abaíra,Radio,8
BA,2900306,Acajutiba,Radio,8
BA,2900355,Adustina,Radio,8
BA,2900405,Água Fria,Radio,8
BA,2900504,Érico Cardoso,Radio,8
BA,2900900,Almadina,Fibra,8
BA,2901205,Anagé,Radio,16
BA,2901304,Andaraí,Radio,8
BA,2901353,Andorinha,Radio,8
BA,2901403,Angical,Radio,8
BA,2901601,Antas,Fibra,8
BA,2901809,Antônio Gonçalves,Fibra,8
BA,2901908,Aporá,Radio,8
BA,2901957,Apuarema,Radio,8
BA,2902005,Aracatu,Radio,8
BA,2902054,Araças,Radio,8
BA,2902203,Aramari,Radio,8
BA,2902252,Arataca,Radio,8
BA,2902401,Aurelino Leal,Fibra,8
BA,2902500,Baianópolis,Radio,8
BA,2902609,Baixa Grande,Radio,8
BA,2902658,Banzaê,Radio,8
BA,2903003,Barra do Mendes,Radio,8
BA,2903102,Barra do Rocha,Fibra,8
BA,2903235,Barro Alto,Radio,8
BA,2903276,Barrocas,Radio,8
BA,2903300,Barro Preto,Fibra,8
BA,2903607,Biritinga,Radio,8
BA,2904001,Boninal,Radio,8
BA,2904209,Botuporã,Radio,8
BA,2904308,Brejões,Radio,8
BA,2904803,Caatiba,Radio,8
BA,2904852,Cabaceiras do Paraguaçu,Radio,8
BA,2905305,Cafarnaum,Radio,8
BA,2905503,Caldeirão Grande,Radio,8
BA,2906402,Candeal,Radio,8
BA,2906600,Candiba,Radio,8
BA,2906824,Canudos,Radio,8
BA,2906857,Capela do Alto Alegre,Radio,8
BA,2907004,Cardeal da Silva,Radio,8
BA,2907558,Caturama,Radio,8
BA,2907608,Central,Radio,8
BA,2907905,Cipó,Radio,8
BA,2908101,Cocos,Radio,8
BA,2908309,Conceição do Almeida,Radio,8
BA,2908705,Condeúba,Radio,8
BA,2909000,Cordeiros,Radio,8
BA,2909406,Cotegipe,Radio,8
BA,2909604,Crisópolis,Radio,16
BA,2909703,Cristópolis,Radio,8
BA,2910008,Dário Meira,Radio,8
BA,2910305,Elísio Medrado,Radio,8
BA,2910750,Fátima,Radio,8
BA,2910859,Filadélfia,Radio,8
BA,2910909,Firmino Alves,Fibra,8
BA,2911006,Floresta Azul,Fibra,8
BA,2911402,Glória,Radio,8
BA,2911501,Gongogi,Fibra,8
BA,2912202,Ibicoara,Radio,8
BA,2912301,Ibicuí,Radio,8
BA,2912400,Ibipeba,Radio,8
BA,2912509,Ibipitanga,Radio,8
BA,2912806,Ibirapuã,Radio,8
BA,2913101,Ibititá,Radio,8
BA,2913309,Ichu,Radio,8
BA,2913408,Igaporã,Fibra,8
BA,2913457,Igrapiúna,Fibra,8
BA,2913804,Ipecaetá,Radio,8
BA,2914109,Ipupiara,Radio,8
BA,2914208,Irajuba,Fibra,8
BA,2914406,Iraquara,Radio,16
BA,2915007,Itaeté,Radio,8
BA,2915106,Itagi,Radio,8
BA,2915205,Itagibá,Radio,8
BA,2915304,Itagimirim,Fibra,8
BA,2915403,Itaju do Colônia,Radio,8
BA,2915700,Itamari,Radio,8
BA,2915908,Itanagra,Radio,8
BA,2916005,Itanhém,Radio,16
BA,2916203,Itapé,Fibra,8
BA,2916302,Itapebi,Fibra,8
BA,2916500,Itapicuru,Radio,16
BA,2916609,Itapitanga,Fibra,8
BA,2916708,Itaquara,Radio,8
BA,2916856,Itatim,Radio,8
BA,2916906,Itiruçu,Radio,8
BA,2917003,Itiúba,Fibra,16
BA,2917201,Ituaçu,Radio,8
BA,2917359,Jaborandi,Radio,8
BA,2917409,Jacaraci,Radio,8
BA,2917805,Jaguaripe,Radio,8
BA,2917904,Jandaíra,Radio,8
BA,2918209,Jiquiriçá,Radio,8
BA,2918506,Jussara,Radio,8
BA,2918555,Jussari,Fibra,8
BA,2918902,Lajedão,Radio,8
BA,2919058,Lajedo do Tabocal,Radio,8
BA,2919108,Lamarão,Radio,8
BA,2919306,Lençóis,Radio,8
BA,2919405,Licínio de Almeida,Radio,8
BA,2919603,Macajuba,Radio,8
BA,2919702,Macarani,Radio,8
BA,2919959,Maetinga,Radio,8
BA,2920007,Maiquinique,Radio,8
BA,2920106,Mairi,Radio,8
BA,2920304,Malhada de Pedras,Radio,8
BA,2920403,Manoel Vitorino,Fibra,8
BA,2920700,Maraú,Fibra,16
BA,2920809,Marcionílio Souza,Radio,8
BA,2920908,Mascote,Radio,8
BA,2921302,Milagres,Fibra,8
BA,2921401,Mirangaba,Radio,8
BA,2921609,Morpará,Radio,8
BA,2921807,Mortugaba,Radio,8
BA,2921906,Mucugê,Radio,8
BA,2922102,Mundo Novo,Fibra,16
BA,2922201,Muniz Ferreira,Radio,8
BA,2922656,Nordestina,Radio,8
BA,2922706,Nova Canaã,Radio,8
BA,2922730,Nova Fátima,Radio,8
BA,2922854,Nova Redenção,Radio,8
BA,2923035,Novo Horizonte,Fibra,8
BA,2923050,Novo Triunfo,Radio,8
BA,2923209,Oliveira dos Brejinhos,Radio,16
BA,2923308,Ouriçangas,Radio,8
BA,2923357,Ourolândia,Radio,8
BA,2923506,Palmeiras,Radio,8
BA,2923902,Pau Brasil,Fibra,8
BA,2924058,Pé de Serra,Radio,8
BA,2924306,Piatã,Radio,8
BA,2924504,Pindaí,Radio,8
BA,2924603,Pindobaçu,Radio,34
BA,2924652,Pintadas,Radio,8
BA,2925253,Ponto Novo,Radio,8
BA,2925402,Potiraguá,Radio,8
BA,2925600,Presidente Dutra,Radio,8
BA,2925709,Presidente Jânio Quadros,Radio,8
BA,2925956,Rafael Jambeiro,Radio,16
BA,2926103,Retirolândia,Fibra,8
BA,2926657,Ribeirão do Largo,Radio,8
BA,2926707,Rio de Contas,Radio,8
BA,2926806,Rio do Antônio,Radio,8
BA,2926905,Rio do Pires,Radio,8
BA,2927101,Rodelas,Radio,8
BA,2927309,Salinas da Margarida,Radio,8
BA,2927606,Santa Brígida,Radio,8
BA,2927804,Santa Cruz da Vitória,Fibra,8
BA,2927903,Santa Inês,Radio,8
BA,2928059,Santa Luzia,Radio,8
BA,2928505,Santa Teresinha,Radio,8
BA,2928901,São Desidério,Fibra,16
BA,2928950,São Domingos,Radio,8
BA,2929008,São Félix,Fibra,8
BA,2929255,São Gabriel,Radio,8
BA,2929354,São José da Vitória,Fibra,8
BA,2929370,São José do Jacuípe,Radio,8
BA,2929404,São Miguel das Matas,Radio,8
BA,2929602,Sapeaçu,Radio,8
BA,2929701,Sátiro Dias,Radio,30
BA,2929750,Saubara,Radio,8
BA,2929800,Saúde,Fibra,8
BA,2930154,Serra do Ramalho,Radio,16
BA,2930303,Serra Dourada,Radio,8
BA,2930600,Serrolândia,Radio,8
BA,2930758,Sítio do Mato,Radio,8
BA,2930766,Sítio do Quinto,Radio,16
BA,2930808,Souto Soares,Radio,8
BA,2930907,Tabocas do Brejo Velho,Radio,8
BA,2931053,Tanque Novo,Radio,8
BA,2931103,Tanquinho,Radio,8
BA,2931301,Tapiramutá,Radio,8
BA,2931400,Teodoro Sampaio,Radio,8
BA,2931509,Teofilândia,Radio,16
BA,2931608,Teolândia,Fibra,8
BA,2931707,Terra Nova,Radio,8
BA,2932408,Uibaí,Radio,8
BA,2932457,Umburanas,Radio,8
BA,2932606,Urandi,Radio,8
BA,2932804,Utinga,Radio,8
BA,2933158,Várzea Nova,Radio,8
BA,2933406,Wagner,Radio,8
BA,2933455,Wanderley,Radio,8
MG,3100104,Abadia dos Dourados,Radio,8
MG,3100302,Abre Campo,Radio,8
MG,3100401,Acaiaca,Fibra,8
MG,3100500,Açucena,Radio,8
MG,3100609,Água Boa,Radio,8
MG,3100906,Águas Formosas,Radio,8
MG,3101003,Águas Vermelhas,Radio,8
MG,3101201,Aiuruoca,Fibra,8
MG,3101300,Alagoa,Radio,8
MG,3101631,Alfredo Vasconcelos,Fibra,8
MG,3101805,Alpercata,Radio,8
MG,3101904,Alpinópolis,Radio,8
MG,3102001,Alterosa,Radio,8
MG,3102050,Alto Caparaó,Radio,8
MG,3102100,Alto Rio Doce,Radio,8
MG,3102209,Alvarenga,Radio,8
MG,3102308,Alvinópolis,Radio,8
MG,3102506,Amparo do Serra,Radio,8
MG,3102704,Cachoeira de Pajeú,Radio,8
MG,3102803,Andrelândia,Radio,8
MG,3102902,Antônio Carlos,Radio,8
MG,3103009,Antônio Dias,Fibra,8
MG,3103108,Antônio Prado de Minas,Radio,8
MG,3103603,Arantina,Fibra,8
MG,3103702,Araponga,Radio,8
MG,3104106,Arceburgo,Radio,8
MG,3104304,Areado,Fibra,8
MG,3104403,Argirita,Fibra,8
MG,3104452,Aricanduva,Radio,8
MG,3104502,Arinos,Radio,8
MG,3104601,Astolfo Dutra,Radio,8
MG,3104700,Ataléia,Radio,8
MG,3104908,Baependi,Fibra,8
MG,3105004,Baldim,Radio,8
MG,3105301,Bandeira do Sul,Fibra,8
MG,3105509,Barão de Monte Alto,Radio,8
MG,3105707,Barra Longa,Radio,8
MG,3106101,Belmiro Braga,Radio,8
MG,3106408,Belo Vale,Radio,8
MG,3106507,Berilo,Radio,8
MG,3106804,Bias Fortes,Radio,8
MG,3106903,Bicas,Fibra,8
MG,3107000,Biquinhas,Radio,8
MG,3107208,Bocaina de Minas,Radio,8
MG,3107505,Bom Jardim de Minas,Fibra,8
MG,3107604,Bom Jesus da Penha,Radio,8
MG,3107802,Bom Jesus do Galho,Radio,8
MG,3107901,Bom Repouso,Radio,8
MG,3108008,Bom Sucesso,Fibra,8
MG,3108107,Bonfim,Radio,8
MG,3108206,Bonfinópolis de Minas,Radio,8
MG,3108305,Borda da Mata,Radio,8
MG,3108404,Botelhos,Fibra,8
MG,3108503,Botumirim,Radio,8
MG,3108552,Brasilândia de Minas,Radio,8
MG,3108701,Brás Pires,Radio,8
MG,3108909,Brazópolis,Radio,8
MG,3109204,Buenópolis,Fibra,8
MG,3109451,Cabeceira Grande,Radio,8
MG,3109501,Cabo Verde,Fibra,8
MG,3109600,Cachoeira da Prata,Fibra,8
MG,3109709,Cachoeira de Minas,Fibra,8
MG,3109907,Caetanópolis,Fibra,8
MG,3110202,Cajuri,Fibra,8
MG,3110301,Caldas,Fibra,8
MG,3110707,Cambuquira,Fibra,8
MG,3110806,Campanário,Fibra,8
MG,3110905,Campanha,Radio,8
MG,3111309,Campo do Meio,Radio,8
MG,3111705,Canaã,Radio,8
MG,3112000,Candeias,Fibra,8
MG,3112059,Cantagalo,Fibra,8
MG,3112109,Caparaó,Radio,8
MG,3112208,Capela Nova,Radio,8
MG,3112406,Capetinga,Radio,8
MG,3112505,Capim Branco,Fibra,8
MG,3112653,Capitão Andrade,Radio,8
MG,3112703,Capitão Enéas,Radio,8
MG,3112802,Capitólio,Radio,8
MG,3112901,Caputira,Radio,8
MG,3113503,Carbonita,Radio,8
MG,3113602,Careaçu,Fibra,8
MG,3113800,Carmésia,Radio,8
MG,3113909,Carmo da Cachoeira,Fibra,8
MG,3114006,Carmo da Mata,Radio,8
MG,3114105,Carmo de Minas,Fibra,8
MG,3114501,Carmópolis de Minas,Fibra,8
MG,3114808,Carvalhos,Fibra,8
MG,3115102,Cássia,Radio,8
MG,3115201,Conceição da Barra de Minas,Radio,8
MG,3115359,Catas Altas,Radio,8
MG,3115458,Catuji,Fibra,8
MG,3115474,Catuti,Radio,8
MG,3115706,Central de Minas,Radio,8
MG,3115904,Chácara,Radio,8
MG,3116001,Chalé,Radio,8
MG,3116159,Chapada Gaúcha,Radio,8
MG,3116209,Chiador,Radio,8
MG,3116506,Claro dos Poções,Radio,8
MG,3116704,Coimbra,Fibra,8
MG,3116803,Coluna,Radio,8
MG,3117108,Conceição da Aparecida,Radio,8
MG,3117405,Conceição de Ipanema,Radio,8
MG,3117504,Conceição do Mato Dentro,Radio,8
MG,3117603,Conceição do Pará,Radio,8
MG,3117702,Conceição do Rio Verde,Radio,8
MG,3117801,Conceição dos Ouros,Fibra,8
MG,3117876,Confins,Fibra,8
MG,3117900,Congonhal,Fibra,8
MG,3118205,Conquista,Radio,8
MG,3118700,Coqueiral,Radio,8
MG,3118908,Cordisburgo,Fibra,8
MG,3119203,Coroaci,Radio,8
MG,3119500,Coronel Murta,Radio,8
MG,3119609,Coronel Pacheco,Radio,8
MG,3119708,Coronel Xavier Chaves,Radio,8
MG,3119955,Córrego Fundo,Radio,8
MG,3120003,Córrego Novo,Radio,8
MG,3120151,Crisólita,Radio,8
MG,3120201,Cristais,Radio,8
MG,3120409,Cristiano Otoni,Fibra,8
MG,3120508,Cristina,Fibra,8
MG,3120805,Cruzília,Radio,8
MG,3120839,Cuparaque,Radio,8
MG,3120870,Curral de Dentro,Radio,8
MG,3121001,Datas,Radio,8
MG,3121100,Delfim Moreira,Radio,8
MG,3121209,Delfinópolis,Radio,8
MG,3121308,Descoberto,Radio,8
MG,3121407,Desterro de Entre Rios,Radio,8
MG,3121506,Desterro do Melo,Radio,8
MG,3121704,Diogo de Vasconcelos,Radio,8
MG,3121803,Dionísio,Radio,8
MG,3121902,Divinésia,Radio,8
MG,3122108,Divino das Laranjeiras,Radio,8
MG,3122207,Divinolândia de Minas,Radio,8
MG,3122355,Divisa Alegre,Fibra,8
MG,3122454,Divisópolis,Radio,8
MG,3122504,Dom Cavati,Radio,8
MG,3122603,Dom Joaquim,Radio,8
MG,3122702,Dom Silvério,Radio,8
MG,3122900,Dona Eusébia,Radio,8
MG,3123007,Dores de Campos,Radio,8
MG,3123205,Dores do Indaiá,Radio,8
MG,3123304,Dores do Turvo,Radio,8
MG,3123700,Engenheiro Caldas,Radio,8
MG,3123809,Engenheiro Navarro,Fibra,8
MG,3123858,Entre Folhas,Radio,8
MG,3123908,Entre Rios de Minas,Radio,8
MG,3124005,Ervália,Radio,8
MG,3124500,Estiva,Fibra,8
MG,3124609,Estrela Dalva,Radio,8
MG,3124708,Estrela do Indaiá,Radio,8
MG,3124807,Estrela do Sul,Radio,8
MG,3124906,Eugenópolis,Fibra,8
MG,3125002,Ewbank da Câmara,Fibra,8
MG,3125200,Fama,Radio,8
MG,3125309,Faria Lemos,Radio,8
MG,3125606,Felisburgo,Radio,8
MG,3125705,Felixlândia,Radio,8
MG,3125804,Fernandes Tourinho,Radio,8
MG,3125903,Ferros,Radio,8
MG,3125952,Fervedouro,Radio,8
MG,3126000,Florestal,Radio,8
MG,3126208,Formoso,Radio,8
MG,3126307,Fortaleza de Minas,Radio,8
MG,3126604,Francisco Dumont,Radio,8
MG,3126901,Frei Inocêncio,Fibra,8
MG,3127008,Fronteira,Radio,8
MG,3127057,Fronteira dos Vales,Radio,8
MG,3127206,Funilândia,Radio,8
MG,3127305,Galiléia,Fibra,8
MG,3127370,Goiabeira,Radio,8
MG,3127388,Goianá,Radio,8
MG,3127503,Gonzaga,Radio,8
MG,3127602,Gouveia,Radio,8
MG,3127800,Grão Mogol,Radio,8
MG,3128105,Guapé,Radio,8
MG,3128204,Guaraciaba,Radio,8
MG,3128402,Guarani,Radio,8
MG,3128501,Guarará,Fibra,8
MG,3128600,Guarda-Mor,Fibra,8
MG,3128808,Guidoval,Radio,8
MG,3128907,Guimarânia,Fibra,8
MG,3129004,Guiricema,Radio,8
MG,3129202,Heliodora,Radio,8
MG,3129301,Iapu,Radio,8
MG,3129905,Ibitiúra de Minas,Radio,8
MG,3130002,Ibituruna,Radio,8
MG,3130051,Icaraí de Minas,Radio,8
MG,3130408,Ijaci,Fibra,8
MG,3130507,Ilicínea,Radio,8
MG,3130606,Inconfidentes,Radio,8
MG,3130655,Indaiabira,Radio,8
MG,3131000,Inhaúma,Radio,8
MG,3131109,Inimutaba,Radio,8
MG,3131158,Ipaba,Radio,8
MG,3131208,Ipanema,Radio,8
MG,3131505,Ipuiúna,Fibra,8
MG,3131604,Iraí de Minas,Fibra,8
MG,3131802,Itabirinha,Radio,8
MG,3132107,Itacarambi,Radio,8
MG,3132206,Itaguara,Fibra,8
MG,3132305,Itaipé,Radio,8
MG,3132602,Itamarati de Minas,Radio,8
MG,3132909,Itamogi,Radio,8
MG,3133006,Itamonte,Fibra,8
MG,3133105,Itanhandu,Fibra,8
MG,3133204,Itanhomi,Radio,8
MG,3133600,Itapeva,Fibra,8
MG,3133709,Itatiaiuçu,Fibra,8
MG,3133758,Itaú de Minas,Radio,8
MG,3134004,Itinga,Radio,8
MG,3134103,Itueta,Fibra,8
MG,3134301,Itumirim,Radio,8
MG,3134509,Itutinga,Radio,8
MG,3134608,Jaboticatubas,Radio,8
MG,3134707,Jacinto,Radio,8
MG,3134806,Jacuí,Radio,8
MG,3135076,Jampruca,Radio,8
MG,3135357,Japonvar,Radio,8
MG,3135407,Jeceaba,Radio,8
MG,3135506,Jequeri,Radio,8
MG,3135605,Jequitaí,Radio,8
MG,3135704,Jequitibá,Radio,8
MG,3135902,Jesuânia,Fibra,8
MG,3136009,Joaíma,Radio,8
MG,3136405,Joaquim Felício,Fibra,8
MG,3136504,Jordânia,Radio,8
MG,3136553,José Raydan,Radio,8
MG,3136603,Nova União,Fibra,8
MG,3136900,Juruaia,Radio,8
MG,3136959,Juvenília,Radio,8
MG,3137007,Ladainha,Radio,8
MG,3137304,Lagoa dos Patos,Radio,8
MG,3137403,Lagoa Dourada,Radio,8
MG,3137908,Lamim,Radio,8
MG,3138005,Laranjal,Radio,8
MG,3138302,Leandro Ferreira,Radio,8
MG,3138500,Liberdade,Fibra,8
MG,3138609,Lima Duarte,Fibra,8
MG,3138708,Luminárias,Radio,8
MG,3138906,Machacalis,Radio,8
MG,3139102,Madre de Deus de Minas,Radio,8
MG,3139201,Malacacheta,Radio,8
MG,3139805,Mar de Espanha,Radio,8
MG,3139904,Maria da Fé,Radio,8
MG,3140100,Marilac,Radio,8
MG,3140159,Mário Campos,Fibra,8
MG,3140209,Maripá de Minas,Fibra,8
MG,3140308,Marliéria,Fibra,8
MG,3140506,Martinho Campos,Radio,8
MG,3140555,Mata Verde,Radio,8
MG,3140902,Matipó,Radio,8
MG,3141207,Matutina,Radio,8
MG,3141306,Medeiros,Radio,8
MG,3141504,Mendes Pimentel,Radio,8
MG,3141603,Mercês,Radio,8
MG,3141702,Mesquita,Radio,8
MG,3142106,Miradouro,Radio,8
MG,3142205,Miraí,Fibra,8
MG,3142304,Moeda,Radio,8
MG,3142601,Monsenhor Paulo,Fibra,8
MG,3142700,Montalvânia,Radio,8
MG,3142908,Monte Azul,Radio,16
MG,3143005,Monte Belo,Fibra,8
MG,3143450,Montezuma,Radio,8
MG,3143500,Morada Nova de Minas,Radio,8
MG,3144201,Nacip Raydan,Radio,8
MG,3144359,Naque,Fibra,8
MG,3144409,Natércia,Radio,8
MG,3144508,Nazareno,Radio,8
MG,3144706,Nova Era,Fibra,8
MG,3144904,Nova Módica,Radio,8
MG,3145109,Nova Resende,Radio,8
MG,3145356,Novo Oriente de Minas,Radio,8
MG,3145406,Olaria,Fibra,8
MG,3145455,Olhos-d'Água,Radio,8
MG,3145505,Olímpio Noronha,Radio,8
MG,3145851,Oratórios,Radio,8
MG,3146206,Ouro Verde de Minas,Radio,8
MG,3146305,Padre Paraíso,Fibra,8
MG,3146404,Paineiras,Radio,8
MG,3146503,Pains,Radio,8
MG,3146602,Paiva,Radio,8
MG,3146701,Palma,Radio,8
MG,3147303,Paraisópolis,Fibra,150
MG,3147600,Passa Quatro,Fibra,8
MG,3147709,Passa Tempo,Radio,8
MG,3147808,Passa-Vinte,Radio,8
MG,3147956,Patis,Radio,8
